Major Code,Major Desc,Count,Year
LK12,Licensure-K-12 Education,20,2015
LSPL,Licensure-Special Education,5,2015
LTIR,Licensure-Teacher in Residence,124,2015
LTLE,Licensure-General Elementary,0,2015
LTLG,Licensure-General Teacher Lic,5,2015
LUS,Land Use,128,2015
MDL,Modern Languages,128,2015
MED,Music Education,91,2015
MET,Mechanical Engineering Tech,342,2015
MGT,Management,1010,2015
MKT,Marketing,627,2015
MTH,Mathematics,223,2015
MTR,Meteorology,54,2015
MUS,Music,207,2015
NUR,Nursing,257,2015
PHI,Philosophy,50,2015
PHY,Physics,82,2015
PSC,Political Science,195,2015
PSY,Psychology,1025,2015
SOC,Sociology,122,2015
SPA,Spanish,0,2015
SPC,Speech Communication,240,2015
SUM,Surveying & Mapping,0,2015
SWK,Social Work,325,2015
TCM,Technical Communications,146,2015
TIA,Technical & Industrial Admin,0,2015
TLC,Pre-Early Childhood Education,2,2015
TLE,Pre-Elementary Education,3,2015
TLK,Pre-K-12 Education,9,2015
TLP,Pre-Special Education,1,2015
TLS,Pre-Secondary Education,7,2015
UND,Undeclared,1209,2015
UNN,Undeclared Nursing Interest,595,2015
CBF,Certificate-French Basic Comp,0,2015
CCS,Certificate-Condtiong Speclist,0,2015
CGP,Certificate-Gerontology-PrfSrv,0,2015
HDV,Human Development,374,2015
SED,Special Education,158,2015
CDA,Certificate-Database Speclist,0,2015
CEE,Certificate-Electric Engg Tech,0,2015
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2015
THE,Theatre,132,2015
CBS,Certificate-Spanish Basic Comp,0,2015
CGIS,Certificate-Geographic Info Sy,0,2015
CHY,Certificate-High Risk Youth,0,2015
CMP,Certificate-Multimedia Prodctn,0,2015
CSKA,Certificate-Family Presrv Svcs,0,2015
CSKE,Certificate-Gay-Lesbian Svcs,0,2015
CGTS,Certificate-Geotechnology Syst,0,2015
CSKF,Certificate-Women's Services,0,2015
ITP,Integrative Therapeutic Pract,118,2015
CNS,Certificate-Network Spec in IS,0,2015
HTE,"Hospitality, Tourism & Events",584,2015
RECR,Recreation Professions,101,2015
CSR2,Certificate-Engr/Constr Surv,0,2015
HND,Human Nutrition-Dietetics,460,2015
ATH,Athletic Training,192,2015
CAC,Certificate-Accounting,0,2015
CCP,Certificate-Career&Prsnl Devlt,0,2015
CPD,Certificate-Public Adminstrtn,0,2015
CWE,Certificate-Tech Writng&Editng,0,2015
SLH,Speech Lang & Hearing Science,133,2015
ACCM,Professional Accountancy,113,2015
CSL,Certificate-SpcLangPathlgyAsst,0,2015
CWD,Certificate-WebDeveloprInfoSys,0,2015
TEDM,Teacher Education-MAT,147,2015
WMS,Women's Studies,32,2015
LIN,Linguistics,52,2015
NACM,Non-Degree Prof Accountancy,9,2015
NTEM,Non-Degree Teacher Education,0,2015
SWKM,Social Work-MSW,214,2015
ARTH,"ArtHistory,Theory&Criticism",32,2015
NSWM,Non-Degree Social Work,4,2015
AAM,Aviation & Aerospace Mgt,85,2015
AFS,Africana Studies,12,2015
ASC,Aviation and Aerospace Science,258,2015
CDES,Communication Design,54,2015
CS,Computer Science,409,2015
UNED,"Education, Undeclared",50,2015
BCHM,Biochemistry,84,2015
ELCE,Early Childhood Education,155,2015
IHC,Integrative Health Care,85,2015
EDU,Elementary Education,88,2015
BRWO,Brewery Operations,0,2015
BRWP,Brew Pub Operations,0,2015
CBRW,Certificate-Brewing Science,0,2015
CEM,Certificate-Events Management,0,2015
CEP,Certificate-Entrepreneurship,0,2015
CEVT,Certificate-Event & Meeting Mg,0,2015
CHDS,Certificate-HealthDataScience,0,2015
CHM,Certificate-Hotel Management,0,2015
CISP,Certificate-Indiv Suprvsd Prac,0,2015
CNPS,Certificate-Nonprofit Studies,0,2015
COMS,Communication Studies,0,2015
CRM,Certificate-Restaurant Mgmt,0,2015
CSS,Certificate-SLHS-Leveling,0,2015
CST,Certificate-Span Transltn Prog,0,2015
CWC,Certificate-Wellness Coaching,0,2015
EDPB,SOE Applicant-Post-bac,0,2015
ENT,Entrepreneurship,0,2015
EVTM,Event & Meeting Management,0,2015
GBS,Global Business Studies,0,2015
GSS,Geospatial Sciences,0,2015
HCIS,Health Care Information System,0,2015
IBM,International Business,0,2015
IDPD,IDP-DIME,0,2015
MTHC,Math Masters Courses,0,2015
PACC,Prep Master Accounting,0,2015
PCEP,PCert-Entrepreneurship,0,2015
PSCL,PCert-Speech-Lang Pathlgy Asst,0,2015
PSWK,Prep Master Social Work,0,2015
PTED,Prep Master Teacher Ed,0,2015
UNSW,Undeclared Social Work,0,2015
AMS,Advncd Manufacturing Sciences,0,2015
ARTE,Art Education,0,2015
ATP,Athletic Training,0,2015
BUSM,Business Administration,0,2015
CASS,Certificate-Autsm&SgnftSupNeed,0,2015
CBPO,Craft Brewing & Pub Operations,0,2015
CPE,Computer Engineering,0,2015
CPM,Construction Project Mngmt,0,2015
CSC,Certificate-Space Commercltzn,0,2015
EVE,Environmental Engineering,0,2015
EXS,Exercise Science,0,2015
FERA,Fire & Emergency Response Adm,0,2015
GEG,Geography,0,2015
GELA,Applied Geology,0,2015
GWS,Gndr Women Sexualities Studies,0,2015
HCMM,Health Administration,0,2015
HCPS,Health Care Professional Srvcs,0,2015
HTL,Hotel Management,0,2015
NBSM,Non-Degree Business Admin,0,2015
PCBR,PCert-Brewing Science,0,2015
PCEE,PCert-Electrical EngineerTech,0,2015
PCEV,PCert-Event & Meeting Mgt,0,2015
PCFP,PCert-Personal Financial Plan,0,2015
PCGI,PCert-Geographic Info Systems,0,2015
PCHD,PCert-Health Data Science,0,2015
PCME,PCert-AddManufacturingEngineer,0,2015
PCNP,PCert-Nonprofit Studies,0,2015
PCOR,PCert-Outdoor Rec Leadership,0,2015
PCSA,PCert-Sales,0,2015
PCSS,PCert-SLHS-Leveling,0,2015
PCTM,PCert-Tourism Management,0,2015
PETE,K-12 Physical Education,0,2015
RST,Restaurant Management,0,2015
SM,Sport Management,0,2015
SSE,Sustainable System Engineering,0,2015
TTM,Travel and Tourism Management,0,2015
BJRN,Broadcast Journalism,0,2015
CWS,Certificate-Water Studies,0,2015
CYB,Cybersecurity,0,2015
DANC,Dance,0,2015
PCAM,PCert-Airport Management,0,2015
PCBA,PCert-BilingualEdSpecAgency,0,2015
PCBO,PCert-Brewery Operations,0,2015
PCCT,PCert-Corporate Travel,0,2015
PCHM,PCert-Hotel Management,0,2015
PCRM,PCert-Restaurant Management,0,2015
PCSC,PCert-Space Commercialization,0,2015
PCST,PCert-Spanish Translation Prog,0,2015
PCTR,PCert-Travel Consultant,0,2015
PUND,Prep External,0,2015
UNDM,Pre-DIME,0,2015
UNID,Undeclared IDP,0,2015
BNK,Banking,0,2015
CAME,Certificate-AdditiveMfgEngneer,0,2015
CBO,Certificate-Brewery Operations,0,2015
CHNS,Certificate-Hmn Nutrition Sci,0,2015
CIM,Computer Info Syst & Mgt Sci,0,2015
CSTM,Certificate-STEMpath Cybrscrty,0,2015
CYBM,Cybersecurity-MS,0,2015
EJMP,Extended Journalism&Media Prod,0,2015
HDFS,Human Dev. and Family Studies,0,2015
HNS,Nutrition Science,0,2015
MPL,Media Production & Leadership,0,2015
NUTM,Human Nutrition & Dietetics-MS,0,2015
PCMM,PCert-Adv Comp Matrls & Mfg,0,2015
PCSM,PCert-Engineering Mfg,0,2015
PCUA,PCert-Urban Agriculture,0,2015
PNUT,Prep Master Hmn Nutr & Dietet,0,2015
PR,Public Relations,0,2015
PSYC,Psychology,0,2015
SLHS,"Speech, Lang, Hearing Sciences",0,2015
STA,Statistical Science,0,2015
SV,Sound and Vision,0,2015
SWKO,Social Work,0,2015
SWMO,Social Work-MSW-ONL,0,2015
TWE,Technical Writing & Editing,0,2015
VP,Video Production,0,2015
AAMO,Aviation & Aerospace Mgt-ONL,0,2015
BHAM,Clinical Behavioral Health,0,2015
BIT,Business Intelligence,0,2015
CLEA,Certificate-CyberLeadership,0,2015
CNDI,Certificate-DieteticInternship,0,2015
CSME,Certificate-Engineering Mfg,0,2015
CTRC,Certificate-Travel Consultant,0,2015
ENGO,English-ONL,0,2015
HCMO,Health Care Management-ONL,0,2015
HCPO,Health Care Profess. Srvcs ONL,0,2015
HDFO,Human Dev. & Family Stud.-ONL,0,2015
HLDR,Hospitality Leadership,0,2015
LSM,Lifestyle Medicine,0,2015
MGTO,Management-ONL,0,2015
MKTO,Marketing-ONL,0,2015
NBHM,Non-Degree Clinical Behvrl Hlt,0,2015
PCHY,PCert-High Risk Youth Studies,0,2015
PCIP,PCert-Instructional Technology,0,2015
PCIT,PCert-Instructional Technology,0,2015
UNTH,Undeclared Theatre-BFA,0,2015
0,Non-Degree Seeking,369,2016
AAS,African American Studies,7,2016
ACC,Accounting,677,2016
AMG,Aviation Management,10,2016
ANT,Anthropology,102,2016
ART,Art,570,2016
ATV,Aviation Technology,43,2016
BHS,Behavioral Science,30,2016
BIO,Biology,1238,2016
CET,Civil Engineering Technology,207,2016
CFP,Certificate-Persnl Fin Planng,1,2016
CHE,Chemistry,224,2016
CHS,Chicano Studies,24,2016
CIN,Computer Information Systems,448,2016
CJC,Criminal Justice & Criminology,981,2016
CSI,Computer Science,65,2016
ECO,Economics,131,2016
EET,Electrical Engineering Tech,204,2016
ENG,English,427,2016
ENG6,Creative Writing,0,2016
ENV,Environmental Science,270,2016
FIN,Finance,372,2016
HCM,Health Care Management,273,2016
HIS,History,370,2016
HMT,"Hospitality, Meeting & Tvl Adm",0,2016
HPS,Human Performance & Sport,574,2016
HSP,Human Services,354,2016
HSW,Human Services,0,2016
IDP,Individualized Degree Program,423,2016
IND,Industrial Design,196,2016
ITS,Industrial & Technical Studies,0,2016
JRN,Journalism,276,2016
LECE,Licensure-Early Childhood Educ,7,2016
LEDS,Licensure-Secondary Education,47,2016
LEED,Licensure-Elementary Education,36,2016
LES,Leisure Studies,0,2016
LK12,Licensure-K-12 Education,25,2016
LSPL,Licensure-Special Education,7,2016
LTIR,Licensure-Teacher in Residence,99,2016
LTLE,Licensure-General Elementary,0,2016
LTLG,Licensure-General Teacher Lic,1,2016
LUS,Land Use,84,2016
MDL,Modern Languages,133,2016
MED,Music Education,92,2016
MET,Mechanical Engineering Tech,368,2016
MGT,Management,962,2016
MKT,Marketing,627,2016
MTH,Mathematics,200,2016
MTR,Meteorology,58,2016
MUS,Music,184,2016
NUR,Nursing,232,2016
PHI,Philosophy,48,2016
PHY,Physics,82,2016
PSC,Political Science,211,2016
PSY,Psychology,995,2016
SOC,Sociology,119,2016
SPA,Spanish,0,2016
SPC,Speech Communication,200,2016
SUM,Surveying & Mapping,0,2016
SWK,Social Work,291,2016
TCM,Technical Communications,135,2016
TIA,Technical & Industrial Admin,0,2016
TLC,Pre-Early Childhood Education,2,2016
TLE,Pre-Elementary Education,0,2016
TLK,Pre-K-12 Education,8,2016
TLP,Pre-Special Education,1,2016
TLS,Pre-Secondary Education,6,2016
UND,Undeclared,968,2016
UNN,Undeclared Nursing Interest,647,2016
CBF,Certificate-French Basic Comp,0,2016
CCS,Certificate-Condtiong Speclist,0,2016
CGP,Certificate-Gerontology-PrfSrv,0,2016
HDV,Human Development,283,2016
SED,Special Education,157,2016
CDA,Certificate-Database Speclist,0,2016
CEE,Certificate-Electric Engg Tech,1,2016
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2016
THE,Theatre,131,2016
CBS,Certificate-Spanish Basic Comp,1,2016
CGIS,Certificate-Geographic Info Sy,2,2016
CHY,Certificate-High Risk Youth,0,2016
CMP,Certificate-Multimedia Prodctn,0,2016
CSKA,Certificate-Family Presrv Svcs,0,2016
CSKE,Certificate-Gay-Lesbian Svcs,0,2016
CGTS,Certificate-Geotechnology Syst,0,2016
CSKF,Certificate-Women's Services,0,2016
ITP,Integrative Therapeutic Pract,75,2016
CNS,Certificate-Network Spec in IS,0,2016
HTE,"Hospitality, Tourism & Events",411,2016
RECR,Recreation Professions,100,2016
CSR2,Certificate-Engr/Constr Surv,0,2016
HND,Human Nutrition-Dietetics,432,2016
ATH,Athletic Training,191,2016
CAC,Certificate-Accounting,1,2016
CCP,Certificate-Career&Prsnl Devlt,0,2016
CPD,Certificate-Public Adminstrtn,0,2016
CWE,Certificate-Tech Writng&Editng,0,2016
SLH,Speech Lang & Hearing Science,140,2016
ACCM,Professional Accountancy,111,2016
CSL,Certificate-SpcLangPathlgyAsst,8,2016
CWD,Certificate-WebDeveloprInfoSys,0,2016
TEDM,Teacher Education-MAT,129,2016
WMS,Women's Studies,30,2016
LIN,Linguistics,50,2016
NACM,Non-Degree Prof Accountancy,7,2016
NTEM,Non-Degree Teacher Education,0,2016
SWKM,Social Work-MSW,268,2016
ARTH,"ArtHistory,Theory&Criticism",30,2016
NSWM,Non-Degree Social Work,9,2016
AAM,Aviation & Aerospace Mgt,101,2016
AFS,Africana Studies,14,2016
ASC,Aviation and Aerospace Science,330,2016
CDES,Communication Design,67,2016
CS,Computer Science,521,2016
UNED,"Education, Undeclared",67,2016
BCHM,Biochemistry,101,2016
ELCE,Early Childhood Education,170,2016
IHC,Integrative Health Care,122,2016
EDU,Elementary Education,216,2016
BRWO,Brewery Operations,32,2016
BRWP,Brew Pub Operations,5,2016
CBRW,Certificate-Brewing Science,4,2016
CEM,Certificate-Events Management,4,2016
CEP,Certificate-Entrepreneurship,2,2016
CEVT,Certificate-Event & Meeting Mg,1,2016
CHDS,Certificate-HealthDataScience,3,2016
CHM,Certificate-Hotel Management,1,2016
CISP,Certificate-Indiv Suprvsd Prac,6,2016
CNPS,Certificate-Nonprofit Studies,2,2016
COMS,Communication Studies,72,2016
CRM,Certificate-Restaurant Mgmt,1,2016
CSS,Certificate-SLHS-Leveling,8,2016
CST,Certificate-Span Transltn Prog,2,2016
CWC,Certificate-Wellness Coaching,1,2016
EDPB,SOE Applicant-Post-bac,27,2016
ENT,Entrepreneurship,10,2016
EVTM,Event & Meeting Management,126,2016
GBS,Global Business Studies,2,2016
GSS,Geospatial Sciences,20,2016
HCIS,Health Care Information System,6,2016
IBM,International Business,5,2016
IDPD,IDP-DIME,44,2016
MTHC,Math Masters Courses,5,2016
PACC,Prep Master Accounting,7,2016
PCEP,PCert-Entrepreneurship,1,2016
PSCL,PCert-Speech-Lang Pathlgy Asst,2,2016
PSWK,Prep Master Social Work,2,2016
PTED,Prep Master Teacher Ed,11,2016
UNSW,Undeclared Social Work,46,2016
AMS,Advncd Manufacturing Sciences,0,2016
ARTE,Art Education,0,2016
ATP,Athletic Training,0,2016
BUSM,Business Administration,0,2016
CASS,Certificate-Autsm&SgnftSupNeed,0,2016
CBPO,Craft Brewing & Pub Operations,0,2016
CPE,Computer Engineering,0,2016
CPM,Construction Project Mngmt,0,2016
CSC,Certificate-Space Commercltzn,0,2016
EVE,Environmental Engineering,0,2016
EXS,Exercise Science,0,2016
FERA,Fire & Emergency Response Adm,0,2016
GEG,Geography,0,2016
GELA,Applied Geology,0,2016
GWS,Gndr Women Sexualities Studies,0,2016
HCMM,Health Administration,0,2016
HCPS,Health Care Professional Srvcs,0,2016
HTL,Hotel Management,0,2016
NBSM,Non-Degree Business Admin,0,2016
PCBR,PCert-Brewing Science,0,2016
PCEE,PCert-Electrical EngineerTech,0,2016
PCEV,PCert-Event & Meeting Mgt,0,2016
PCFP,PCert-Personal Financial Plan,0,2016
PCGI,PCert-Geographic Info Systems,0,2016
PCHD,PCert-Health Data Science,0,2016
PCME,PCert-AddManufacturingEngineer,0,2016
PCNP,PCert-Nonprofit Studies,0,2016
PCOR,PCert-Outdoor Rec Leadership,0,2016
PCSA,PCert-Sales,0,2016
PCSS,PCert-SLHS-Leveling,0,2016
PCTM,PCert-Tourism Management,0,2016
PETE,K-12 Physical Education,0,2016
RST,Restaurant Management,0,2016
SM,Sport Management,0,2016
SSE,Sustainable System Engineering,0,2016
TTM,Travel and Tourism Management,0,2016
BJRN,Broadcast Journalism,0,2016
CWS,Certificate-Water Studies,0,2016
CYB,Cybersecurity,0,2016
DANC,Dance,0,2016
PCAM,PCert-Airport Management,0,2016
PCBA,PCert-BilingualEdSpecAgency,0,2016
PCBO,PCert-Brewery Operations,0,2016
PCCT,PCert-Corporate Travel,0,2016
PCHM,PCert-Hotel Management,0,2016
PCRM,PCert-Restaurant Management,0,2016
PCSC,PCert-Space Commercialization,0,2016
PCST,PCert-Spanish Translation Prog,0,2016
PCTR,PCert-Travel Consultant,0,2016
PUND,Prep External,0,2016
UNDM,Pre-DIME,0,2016
UNID,Undeclared IDP,0,2016
BNK,Banking,0,2016
CAME,Certificate-AdditiveMfgEngneer,0,2016
CBO,Certificate-Brewery Operations,0,2016
CHNS,Certificate-Hmn Nutrition Sci,0,2016
CIM,Computer Info Syst & Mgt Sci,0,2016
CSTM,Certificate-STEMpath Cybrscrty,0,2016
CYBM,Cybersecurity-MS,0,2016
EJMP,Extended Journalism&Media Prod,0,2016
HDFS,Human Dev. and Family Studies,0,2016
HNS,Nutrition Science,0,2016
MPL,Media Production & Leadership,0,2016
NUTM,Human Nutrition & Dietetics-MS,0,2016
PCMM,PCert-Adv Comp Matrls & Mfg,0,2016
PCSM,PCert-Engineering Mfg,0,2016
PCUA,PCert-Urban Agriculture,0,2016
PNUT,Prep Master Hmn Nutr & Dietet,0,2016
PR,Public Relations,0,2016
PSYC,Psychology,0,2016
SLHS,"Speech, Lang, Hearing Sciences",0,2016
STA,Statistical Science,0,2016
SV,Sound and Vision,0,2016
SWKO,Social Work,0,2016
SWMO,Social Work-MSW-ONL,0,2016
TWE,Technical Writing & Editing,0,2016
VP,Video Production,0,2016
AAMO,Aviation & Aerospace Mgt-ONL,0,2016
BHAM,Clinical Behavioral Health,0,2016
BIT,Business Intelligence,0,2016
CLEA,Certificate-CyberLeadership,0,2016
CNDI,Certificate-DieteticInternship,0,2016
CSME,Certificate-Engineering Mfg,0,2016
CTRC,Certificate-Travel Consultant,0,2016
ENGO,English-ONL,0,2016
HCMO,Health Care Management-ONL,0,2016
HCPO,Health Care Profess. Srvcs ONL,0,2016
HDFO,Human Dev. & Family Stud.-ONL,0,2016
HLDR,Hospitality Leadership,0,2016
LSM,Lifestyle Medicine,0,2016
MGTO,Management-ONL,0,2016
MKTO,Marketing-ONL,0,2016
NBHM,Non-Degree Clinical Behvrl Hlt,0,2016
PCHY,PCert-High Risk Youth Studies,0,2016
PCIP,PCert-Instructional Technology,0,2016
PCIT,PCert-Instructional Technology,0,2016
UNTH,Undeclared Theatre-BFA,0,2016
0,Non-Degree Seeking,447,2017
AAS,African American Studies,4,2017
ACC,Accounting,660,2017
AMG,Aviation Management,7,2017
ANT,Anthropology,97,2017
ART,Art,486,2017
ATV,Aviation Technology,15,2017
BHS,Behavioral Science,12,2017
BIO,Biology,1177,2017
CET,Civil Engineering Technology,217,2017
CFP,Certificate-Persnl Fin Planng,0,2017
CHE,Chemistry,177,2017
CHS,Chicano Studies,17,2017
CIN,Computer Information Systems,507,2017
CJC,Criminal Justice & Criminology,919,2017
CSI,Computer Science,27,2017
ECO,Economics,130,2017
EET,Electrical Engineering Tech,204,2017
ENG,English,421,2017
ENG6,Creative Writing,0,2017
ENV,Environmental Science,246,2017
FIN,Finance,418,2017
HCM,Health Care Management,240,2017
HIS,History,344,2017
HMT,"Hospitality, Meeting & Tvl Adm",0,2017
HPS,Human Performance & Sport,428,2017
HSP,Human Services,322,2017
HSW,Human Services,0,2017
IDP,Individualized Degree Program,331,2017
IND,Industrial Design,199,2017
ITS,Industrial & Technical Studies,0,2017
JRN,Journalism,241,2017
LECE,Licensure-Early Childhood Educ,10,2017
LEDS,Licensure-Secondary Education,58,2017
LEED,Licensure-Elementary Education,19,2017
LES,Leisure Studies,0,2017
LK12,Licensure-K-12 Education,30,2017
LSPL,Licensure-Special Education,6,2017
LTIR,Licensure-Teacher in Residence,81,2017
LTLE,Licensure-General Elementary,0,2017
LTLG,Licensure-General Teacher Lic,0,2017
LUS,Land Use,25,2017
MDL,Modern Languages,134,2017
MED,Music Education,114,2017
MET,Mechanical Engineering Tech,396,2017
MGT,Management,862,2017
MKT,Marketing,542,2017
MTH,Mathematics,218,2017
MTR,Meteorology,50,2017
MUS,Music,265,2017
NUR,Nursing,226,2017
PHI,Philosophy,48,2017
PHY,Physics,78,2017
PSC,Political Science,191,2017
PSY,Psychology,931,2017
SOC,Sociology,116,2017
SPA,Spanish,0,2017
SPC,Speech Communication,98,2017
SUM,Surveying & Mapping,0,2017
SWK,Social Work,243,2017
TCM,Technical Communications,116,2017
TIA,Technical & Industrial Admin,0,2017
TLC,Pre-Early Childhood Education,1,2017
TLE,Pre-Elementary Education,0,2017
TLK,Pre-K-12 Education,3,2017
TLP,Pre-Special Education,0,2017
TLS,Pre-Secondary Education,4,2017
UND,Undeclared,916,2017
UNN,Undeclared Nursing Interest,683,2017
CBF,Certificate-French Basic Comp,0,2017
CCS,Certificate-Condtiong Speclist,0,2017
CGP,Certificate-Gerontology-PrfSrv,0,2017
HDV,Human Development,187,2017
SED,Special Education,126,2017
CDA,Certificate-Database Speclist,0,2017
CEE,Certificate-Electric Engg Tech,1,2017
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2017
THE,Theatre,136,2017
CBS,Certificate-Spanish Basic Comp,0,2017
CGIS,Certificate-Geographic Info Sy,1,2017
CHY,Certificate-High Risk Youth,0,2017
CMP,Certificate-Multimedia Prodctn,0,2017
CSKA,Certificate-Family Presrv Svcs,0,2017
CSKE,Certificate-Gay-Lesbian Svcs,0,2017
CGTS,Certificate-Geotechnology Syst,0,2017
CSKF,Certificate-Women's Services,0,2017
ITP,Integrative Therapeutic Pract,32,2017
CNS,Certificate-Network Spec in IS,0,2017
HTE,"Hospitality, Tourism & Events",234,2017
RECR,Recreation Professions,89,2017
CSR2,Certificate-Engr/Constr Surv,0,2017
HND,Human Nutrition-Dietetics,372,2017
ATH,Athletic Training,92,2017
CAC,Certificate-Accounting,0,2017
CCP,Certificate-Career&Prsnl Devlt,0,2017
CPD,Certificate-Public Adminstrtn,0,2017
CWE,Certificate-Tech Writng&Editng,0,2017
SLH,Speech Lang & Hearing Science,125,2017
ACCM,Professional Accountancy,97,2017
CSL,Certificate-SpcLangPathlgyAsst,1,2017
CWD,Certificate-WebDeveloprInfoSys,0,2017
TEDM,Teacher Education-MAT,117,2017
WMS,Women's Studies,25,2017
LIN,Linguistics,44,2017
NACM,Non-Degree Prof Accountancy,5,2017
NTEM,Non-Degree Teacher Education,0,2017
SWKM,Social Work-MSW,336,2017
ARTH,"ArtHistory,Theory&Criticism",28,2017
NSWM,Non-Degree Social Work,3,2017
AAM,Aviation & Aerospace Mgt,106,2017
AFS,Africana Studies,10,2017
ASC,Aviation and Aerospace Science,393,2017
CDES,Communication Design,44,2017
CS,Computer Science,603,2017
UNED,"Education, Undeclared",75,2017
BCHM,Biochemistry,131,2017
ELCE,Early Childhood Education,204,2017
IHC,Integrative Health Care,143,2017
EDU,Elementary Education,279,2017
BRWO,Brewery Operations,57,2017
BRWP,Brew Pub Operations,8,2017
CBRW,Certificate-Brewing Science,3,2017
CEM,Certificate-Events Management,0,2017
CEP,Certificate-Entrepreneurship,1,2017
CEVT,Certificate-Event & Meeting Mg,1,2017
CHDS,Certificate-HealthDataScience,4,2017
CHM,Certificate-Hotel Management,1,2017
CISP,Certificate-Indiv Suprvsd Prac,7,2017
CNPS,Certificate-Nonprofit Studies,1,2017
COMS,Communication Studies,212,2017
CRM,Certificate-Restaurant Mgmt,0,2017
CSS,Certificate-SLHS-Leveling,1,2017
CST,Certificate-Span Transltn Prog,0,2017
CWC,Certificate-Wellness Coaching,2,2017
EDPB,SOE Applicant-Post-bac,42,2017
ENT,Entrepreneurship,114,2017
EVTM,Event & Meeting Management,173,2017
GBS,Global Business Studies,30,2017
GSS,Geospatial Sciences,33,2017
HCIS,Health Care Information System,20,2017
IBM,International Business,64,2017
IDPD,IDP-DIME,1,2017
MTHC,Math Masters Courses,1,2017
PACC,Prep Master Accounting,11,2017
PCEP,PCert-Entrepreneurship,3,2017
PSCL,PCert-Speech-Lang Pathlgy Asst,4,2017
PSWK,Prep Master Social Work,3,2017
PTED,Prep Master Teacher Ed,6,2017
UNSW,Undeclared Social Work,153,2017
AMS,Advncd Manufacturing Sciences,14,2017
ARTE,Art Education,6,2017
ATP,Athletic Training,70,2017
BUSM,Business Administration,32,2017
CASS,Certificate-Autsm&SgnftSupNeed,2,2017
CBPO,Craft Brewing & Pub Operations,5,2017
CPE,Computer Engineering,1,2017
CPM,Construction Project Mngmt,14,2017
CSC,Certificate-Space Commercltzn,1,2017
EVE,Environmental Engineering,6,2017
EXS,Exercise Science,93,2017
FERA,Fire & Emergency Response Adm,51,2017
GEG,Geography,34,2017
GELA,Applied Geology,34,2017
GWS,Gndr Women Sexualities Studies,12,2017
HCMM,Health Administration,35,2017
HCPS,Health Care Professional Srvcs,11,2017
HTL,Hotel Management,26,2017
NBSM,Non-Degree Business Admin,3,2017
PCBR,PCert-Brewing Science,3,2017
PCEE,PCert-Electrical EngineerTech,1,2017
PCEV,PCert-Event & Meeting Mgt,3,2017
PCFP,PCert-Personal Financial Plan,2,2017
PCGI,PCert-Geographic Info Systems,3,2017
PCHD,PCert-Health Data Science,1,2017
PCME,PCert-AddManufacturingEngineer,2,2017
PCNP,PCert-Nonprofit Studies,1,2017
PCOR,PCert-Outdoor Rec Leadership,2,2017
PCSA,PCert-Sales,3,2017
PCSS,PCert-SLHS-Leveling,1,2017
PCTM,PCert-Tourism Management,1,2017
PETE,K-12 Physical Education,18,2017
RST,Restaurant Management,8,2017
SM,Sport Management,38,2017
SSE,Sustainable System Engineering,9,2017
TTM,Travel and Tourism Management,19,2017
BJRN,Broadcast Journalism,0,2017
CWS,Certificate-Water Studies,0,2017
CYB,Cybersecurity,0,2017
DANC,Dance,0,2017
PCAM,PCert-Airport Management,0,2017
PCBA,PCert-BilingualEdSpecAgency,0,2017
PCBO,PCert-Brewery Operations,0,2017
PCCT,PCert-Corporate Travel,0,2017
PCHM,PCert-Hotel Management,0,2017
PCRM,PCert-Restaurant Management,0,2017
PCSC,PCert-Space Commercialization,0,2017
PCST,PCert-Spanish Translation Prog,0,2017
PCTR,PCert-Travel Consultant,0,2017
PUND,Prep External,0,2017
UNDM,Pre-DIME,0,2017
UNID,Undeclared IDP,0,2017
BNK,Banking,0,2017
CAME,Certificate-AdditiveMfgEngneer,0,2017
CBO,Certificate-Brewery Operations,0,2017
CHNS,Certificate-Hmn Nutrition Sci,0,2017
CIM,Computer Info Syst & Mgt Sci,0,2017
CSTM,Certificate-STEMpath Cybrscrty,0,2017
CYBM,Cybersecurity-MS,0,2017
EJMP,Extended Journalism&Media Prod,0,2017
HDFS,Human Dev. and Family Studies,0,2017
HNS,Nutrition Science,0,2017
MPL,Media Production & Leadership,0,2017
NUTM,Human Nutrition & Dietetics-MS,0,2017
PCMM,PCert-Adv Comp Matrls & Mfg,0,2017
PCSM,PCert-Engineering Mfg,0,2017
PCUA,PCert-Urban Agriculture,0,2017
PNUT,Prep Master Hmn Nutr & Dietet,0,2017
PR,Public Relations,0,2017
PSYC,Psychology,0,2017
SLHS,"Speech, Lang, Hearing Sciences",0,2017
STA,Statistical Science,0,2017
SV,Sound and Vision,0,2017
SWKO,Social Work,0,2017
SWMO,Social Work-MSW-ONL,0,2017
TWE,Technical Writing & Editing,0,2017
VP,Video Production,0,2017
AAMO,Aviation & Aerospace Mgt-ONL,0,2017
BHAM,Clinical Behavioral Health,0,2017
BIT,Business Intelligence,0,2017
CLEA,Certificate-CyberLeadership,0,2017
CNDI,Certificate-DieteticInternship,0,2017
CSME,Certificate-Engineering Mfg,0,2017
CTRC,Certificate-Travel Consultant,0,2017
ENGO,English-ONL,0,2017
HCMO,Health Care Management-ONL,0,2017
